Invoice ID,Purchase Date,Time,Gender,City,Payment Method,Invoice Amount
10834,2024-12-01,19:59,Female,León,Credit Card,430.24
13379,2024-07-03,19:56,Male,Monterrey,Cash,634.34
13893,2024-08-05,09:16,Female,León,Credit Card,179.03
12948,2024-11-22,09:12,Male,Guanajuato,PayPal,127.2
10705,2024-03-03,11:06,Female,Guanajuato,Credit Card,237.07
11947,2024-11-22,16:52,Female,Moroleón,Cash,745.3
10038,2024-02-15,18:26,Female,León,Credit Card,953.85
10145,2024-08-14,12:23,Male,Monterrey,Credit Card,89.42
12915,2024-05-24,17:53,Male,Guanajuato,Credit Card,881.06
12742,2024-12-07,10:19,Female,León,Credit Card,215.97
10457,2024-09-27,10:25,Female,Moroleón,PayPal,601.96
11465,2024-12-19,11:52,Male,Moroleón,Credit Card,776.1
11378,2024-08-30,18:10,Male,Monterrey,Credit Card,322.27
13664,2024-07-26,14:57,Female,León,PayPal,113.25
12933,2024-03-31,13:15,Male,Moroleón,Cash,79.57
10100,2024-12-22,13:21,Female,Guanajuato,Credit Card,699.18
12611,2024-06-20,10:52,Female,Monterrey,PayPal,805.42
10543,2024-12-09,17:15,Male,León,PayPal,504.03
12090,2024-10-16,12:13,Female,León,Credit Card,529.89
10977,2024-01-14,11:25,Female,Morelia,Cash,543.61
10367,2024-10-25,13:30,Male,León,Cash,463.33
13647,2024-08-23,19:59,Male,Morelia,PayPal,662.93
10078,2024-11-04,15:47,Female,Guanajuato,Cash,683.31
10089,2024-12-11,14:58,Female,Monterrey,Cash,472.57
13376,2024-04-25,09:39,Female,Morelia,Cash,989.15
11364,2024-12-14,15:32,Male,Guanajuato,Cash,833.17
11243,2024-10-14,12:44,Female,Moroleón,Credit Card,166.1
10654,2024-03-06,18:29,Male,Moroleón,Credit Card,614.47
10680,2024-08-28,18:51,Female,Monterrey,PayPal,864.31
13408,2024-03-21,16:13,Male,Monterrey,PayPal,861.45
10671,2024-02-15,13:22,Female,León,Credit Card,958.19
13786,2024-09-02,13:11,Female,Guanajuato,PayPal,978.82
14418,2024-12-24,20:35,Female,Moroleón,Credit Card,242.77
11031,2024-09-04,16:39,Male,Morelia,Cash,156.63
10074,2024-03-26,15:54,Female,Monterrey,Cash,20.25
14697,2024-08-21,09:34,Female,Moroleón,Credit Card,453.38
12177,2024-10-14,19:40,Male,Moroleón,Credit Card,699.18
13031,2024-04-08,09:38,Female,Moroleón,Credit Card,283.11
10843,2024-03-07,19:48,Male,Guanajuato,Credit Card,539.62
14459,2024-06-01,12:55,Male,Guanajuato,Cash,439.51
11395,2024-03-29,13:27,Male,Monterrey,Cash,254.12
14020,2024-06-09,13:11,Male,Monterrey,PayPal,759.65
13338,2024-03-20,20:59,Male,Monterrey,Cash,288.26
13979,2024-04-27,14:43,Male,León,PayPal,296.03
12771,2024-04-09,17:31,Male,Morelia,Cash,336.11
14427,2024-06-06,17:50,Male,Morelia,Cash,687.08
13958,2024-04-09,12:43,Female,Moroleón,Credit Card,327.9
13062,2024-11-06,17:42,Male,Morelia,Credit Card,571.15
14077,2024-09-17,09:52,Female,Monterrey,PayPal,808.88
14926,2024-01-14,17:42,Female,León,PayPal,46.38
10963,2024-03-17,14:24,Female,León,Credit Card,555.04
14312,2024-03-01,20:04,Male,Moroleón,Credit Card,186.3
13422,2024-09-04,10:55,Female,Guanajuato,PayPal,781.55
10550,2024-09-26,10:18,Female,Morelia,Credit Card,128.18
10716,2024-05-25,19:36,Female,León,PayPal,76.57
13028,2024-07-04,11:22,Female,Morelia,Cash,529.42
14004,2024-03-12,14:07,Male,Monterrey,PayPal,972.63
13952,2024-10-08,12:36,Female,Monterrey,Credit Card,42.17
14164,2024-12-10,11:09,Male,Monterrey,Cash,976.87
10247,2024-02-04,13:19,Female,Monterrey,Credit Card,707.63
10452,2024-06-09,09:59,Female,Guanajuato,PayPal,612.73
12020,2024-04-09,10:17,Female,León,Credit Card,141.2
13684,2024-09-07,10:13,Female,Monterrey,PayPal,470.23
12468,2024-04-06,18:46,Female,León,Cash,206.44
11228,2024-07-02,15:17,Female,León,Cash,797.06
11472,2024-09-28,15:15,Male,Morelia,Credit Card,481.8
12466,2024-07-30,14:43,Male,Moroleón,Cash,258.81
11030,2024-04-12,14:01,Female,Morelia,Cash,318.65
12942,2024-01-10,17:34,Female,Morelia,PayPal,510.79
12845,2024-01-06,15:08,Male,Guanajuato,Cash,966.76
11111,2024-01-06,10:29,Male,León,Cash,298.49
11029,2024-03-16,17:18,Female,Morelia,Cash,750.82
14139,2024-06-16,09:57,Female,León,Cash,72.13
12023,2024-09-07,20:52,Female,Monterrey,Cash,353.61
14288,2024-04-12,10:00,Male,Guanajuato,PayPal,269.69
11376,2024-01-05,13:42,Female,Guanajuato,Credit Card,295.02
10615,2024-06-08,10:41,Female,Morelia,PayPal,796.21
12892,2024-10-14,12:52,Male,Morelia,Cash,348.86
11127,2024-07-07,14:19,Male,Guanajuato,Cash,302.59
12420,2024-05-05,09:51,Female,Morelia,Cash,37.98
13510,2024-02-16,15:33,Male,Monterrey,Credit Card,435.26
13349,2024-05-15,14:23,Female,León,PayPal,115.31
14367,2024-11-30,15:53,Female,Morelia,Cash,555.45
12281,2024-08-09,20:29,Male,Moroleón,Credit Card,853.54
11967,2024-11-24,16:12,Female,León,Credit Card,764.7
14147,2024-11-11,10:16,Male,Guanajuato,Cash,385.52
10096,2024-09-13,15:09,Male,León,Credit Card,523.78
13838,2024-12-18,14:42,Male,Monterrey,Credit Card,19.89
13438,2024-12-28,19:18,Male,Guanajuato,PayPal,616.07
11567,2024-06-09,14:13,Female,Monterrey,Cash,652.47
11272,2024-06-08,19:00,Female,Guanajuato,Credit Card,830.63
14252,2024-01-23,13:25,Female,León,Cash,581.91
11826,2024-10-31,11:55,Male,Moroleón,PayPal,860.7
14342,2024-08-01,16:42,Female,Guanajuato,PayPal,222.07
13743,2024-05-01,14:55,Female,Moroleón,Cash,472.02
13431,2024-10-31,19:40,Female,Guanajuato,Credit Card,197.93
13903,2024-05-17,12:14,Male,Moroleón,Credit Card,106.73
14028,2024-08-19,17:44,Female,Monterrey,PayPal,659.09
12729,2024-12-22,11:37,Male,Morelia,Cash,184.54
14459,2024-11-18,16:28,Female,Monterrey,Cash,838.15
13855,2024-06-17,19:15,Male,Guanajuato,Credit Card,335.66
14979,2024-11-27,14:50,Male,Moroleón,PayPal,386.45
12187,2024-03-04,13:16,Male,Monterrey,PayPal,318.42
14853,2024-06-21,12:32,Male,León,Cash,89.2
13504,2024-01-20,14:20,Female,Moroleón,PayPal,241.43
14339,2024-10-31,12:08,Female,Moroleón,Cash,552.11
14355,2024-03-11,15:35,Male,Guanajuato,Credit Card,893.38
13660,2024-05-20,10:51,Female,León,PayPal,38.71
12163,2024-07-26,15:12,Male,Monterrey,Cash,165.8
12185,2024-06-04,10:50,Male,Moroleón,Cash,108.78
12632,2024-11-08,14:46,Male,Monterrey,PayPal,891.96
13229,2024-01-12,10:36,Female,Guanajuato,Cash,172.11
10085,2024-11-02,11:52,Female,Guanajuato,Cash,630.05
12118,2024-05-28,15:02,Male,Guanajuato,Cash,928.75
13328,2024-03-11,10:00,Female,Morelia,Cash,58.26
11958,2024-10-22,14:16,Female,Monterrey,PayPal,383.59
13132,2024-04-19,20:54,Male,Guanajuato,Cash,420.43
10150,2024-06-01,19:51,Male,Morelia,PayPal,736.12
14441,2024-03-11,14:08,Male,Monterrey,Cash,698.2
14283,2024-06-22,15:48,Female,León,Cash,913.08
14425,2024-04-15,16:20,Male,Guanajuato,Credit Card,226.81
12783,2024-09-09,15:34,Male,Moroleón,Cash,18.34
10061,2024-06-07,20:46,Male,Monterrey,PayPal,51.33
11914,2024-02-11,13:41,Female,Guanajuato,Cash,420.11
14415,2024-07-05,17:35,Male,Guanajuato,PayPal,302.87
14042,2024-11-29,13:05,Male,Moroleón,PayPal,641.66
11388,2024-06-13,19:06,Male,Morelia,PayPal,862.83
14664,2024-12-24,11:42,Female,León,Cash,585.13
13639,2024-10-01,20:47,Male,León,Credit Card,969.86
10282,2024-02-23,12:24,Male,Monterrey,PayPal,554.76
14461,2024-03-10,13:53,Male,León,Credit Card,883.54
10662,2024-09-26,16:53,Female,Morelia,Cash,393.94
12313,2024-10-31,10:51,Female,Monterrey,Credit Card,269.87
14321,2024-11-25,14:34,Male,Moroleón,Cash,641.29
10175,2024-12-27,19:23,Female,Monterrey,Credit Card,770.1
10205,2024-05-15,12:07,Female,Monterrey,PayPal,436.0
10726,2024-04-25,18:23,Female,León,Cash,349.24
10395,2024-10-08,12:17,Female,Guanajuato,PayPal,81.29
14612,2024-01-23,13:44,Female,León,Credit Card,126.65
12236,2024-04-03,10:55,Male,Morelia,Credit Card,194.29
10237,2024-12-01,14:15,Male,Monterrey,Cash,215.18
12377,2024-08-31,20:09,Female,León,Credit Card,51.17
11750,2024-05-26,18:01,Male,Moroleón,PayPal,758.28
10915,2024-11-06,19:18,Male,Morelia,Credit Card,335.62
11931,2024-06-11,10:31,Male,Moroleón,Cash,296.45
13332,2024-09-02,10:58,Male,Morelia,Cash,946.56
13276,2024-02-27,12:39,Female,Moroleón,Credit Card,45.93
11989,2024-05-29,17:21,Male,Morelia,PayPal,80.36
11276,2024-03-03,20:09,Male,Monterrey,Cash,45.36
14139,2024-01-29,09:13,Male,Monterrey,Cash,964.63
11455,2024-07-15,14:06,Male,Moroleón,PayPal,114.79
14602,2024-09-13,18:18,Male,Morelia,Credit Card,240.61
13768,2024-10-28,12:52,Female,Morelia,Cash,78.41
12276,2024-11-04,16:00,Female,Monterrey,PayPal,987.27
12773,2024-11-15,18:04,Male,Guanajuato,Cash,391.95
12738,2024-08-15,18:33,Male,Guanajuato,PayPal,851.88
11523,2024-07-29,09:03,Female,Monterrey,Credit Card,673.47
13840,2024-08-13,20:08,Female,Morelia,Credit Card,486.34
13348,2024-10-18,10:16,Male,Guanajuato,PayPal,861.83
12972,2024-08-06,18:03,Female,León,PayPal,975.24
12424,2024-10-10,17:31,Male,Monterrey,Credit Card,548.72
13036,2024-10-26,13:04,Female,Moroleón,Cash,426.4
12401,2024-03-23,19:10,Female,Morelia,Credit Card,366.42
11236,2024-12-01,20:33,Male,León,Credit Card,838.01
13283,2024-05-13,12:27,Male,Guanajuato,Credit Card,96.81
13189,2024-12-22,19:48,Female,León,PayPal,422.08
13554,2024-01-30,09:04,Male,Monterrey,Cash,925.74
14587,2024-01-08,13:39,Female,Guanajuato,Cash,46.23
13676,2024-02-18,20:32,Female,León,Cash,550.47
11573,2024-11-05,10:20,Male,León,Credit Card,757.92
12025,2024-06-05,19:34,Male,Morelia,Cash,468.43
12382,2024-11-06,19:57,Male,Morelia,Credit Card,851.72
13776,2024-05-21,14:26,Male,Moroleón,PayPal,853.24
11276,2024-04-10,14:12,Female,Monterrey,PayPal,939.94
13195,2024-06-23,09:26,Female,León,Cash,462.89
12561,2024-06-16,18:58,Male,Morelia,Cash,101.49
12382,2024-01-07,20:37,Male,León,Credit Card,354.55
10408,2024-10-05,19:54,Female,Moroleón,Cash,121.23
11701,2024-03-22,09:23,Male,León,Credit Card,320.65
12688,2024-03-19,17:50,Female,León,Credit Card,873.51
14602,2024-04-05,20:20,Male,León,PayPal,22.1
12106,2024-05-15,09:56,Male,Monterrey,Cash,552.72
10888,2024-10-30,14:31,Male,León,Cash,759.93
11328,2024-04-05,17:18,Female,Guanajuato,PayPal,60.09
14824,2024-05-29,20:53,Male,Monterrey,Cash,715.41
10324,2024-01-19,17:40,Male,León,Credit Card,662.21
13375,2024-09-23,17:23,Male,Guanajuato,Cash,591.25
13796,2024-11-17,11:08,Female,Monterrey,Cash,826.63
11821,2024-11-29,11:21,Female,León,Credit Card,579.05
14855,2024-12-18,15:14,Female,Monterrey,Credit Card,368.56
10010,2024-12-19,12:09,Female,León,Cash,727.63
11691,2024-07-21,18:24,Female,Guanajuato,Credit Card,233.72
13959,2024-09-26,18:00,Male,Guanajuato,Cash,648.06
10015,2024-08-22,14:33,Female,Moroleón,Cash,284.86
13214,2024-07-12,14:01,Female,León,Cash,58.95
11240,2024-12-11,16:09,Male,Monterrey,PayPal,698.48
11708,2024-05-08,18:57,Male,Morelia,PayPal,825.98
12057,2024-09-26,16:22,Male,Monterrey,Cash,932.96
10363,2024-04-18,16:27,Male,Monterrey,PayPal,854.82
14837,2024-07-04,15:34,Female,Moroleón,Credit Card,798.89
13005,2024-09-05,20:19,Female,Moroleón,PayPal,241.99
14469,2024-01-27,17:45,Male,León,Credit Card,759.63
13919,2024-10-17,09:46,Female,Moroleón,PayPal,657.8
11422,2024-04-24,20:40,Female,Morelia,PayPal,171.64
12363,2024-10-10,18:15,Male,Moroleón,Cash,208.74
14100,2024-04-18,13:22,Male,Moroleón,Cash,111.71
13767,2024-08-26,20:57,Male,Monterrey,PayPal,212.64
14364,2024-07-22,16:00,Female,Moroleón,Cash,878.32
11904,2024-09-29,15:00,Male,Moroleón,Credit Card,572.01
14717,2024-11-19,09:58,Male,León,Credit Card,554.04
14574,2024-02-24,14:56,Male,Morelia,Cash,692.98
10736,2024-09-13,18:14,Female,Moroleón,Cash,752.23
11491,2024-09-19,20:49,Male,Moroleón,Credit Card,294.68
12881,2024-09-02,18:52,Female,Moroleón,Cash,806.65
12012,2024-05-30,13:59,Male,Morelia,Credit Card,752.79
13113,2024-06-05,09:45,Female,Monterrey,Credit Card,541.29
11393,2024-10-27,09:17,Female,Guanajuato,Credit Card,515.9
14268,2024-05-24,14:35,Female,Monterrey,PayPal,365.1
14618,2024-02-17,09:58,Female,Morelia,Credit Card,972.8
13592,2024-06-25,20:41,Male,Monterrey,PayPal,335.94
12938,2024-10-21,18:14,Female,León,Cash,897.74
13354,2024-08-12,15:19,Female,Moroleón,PayPal,33.59
14717,2024-12-26,15:12,Male,Moroleón,Cash,33.96
14365,2024-05-05,12:21,Male,Morelia,Credit Card,764.95
12960,2024-07-28,18:30,Female,Morelia,PayPal,380.08
13851,2024-10-17,14:14,Female,León,Cash,933.07
14371,2024-01-25,12:29,Female,León,Credit Card,123.68
12142,2024-10-15,19:02,Male,León,Credit Card,390.48
11059,2024-09-07,10:55,Female,Moroleón,PayPal,673.5
14683,2024-07-09,14:13,Female,León,Cash,26.7
13935,2024-09-05,10:39,Female,León,PayPal,430.92
13570,2024-12-23,14:31,Female,León,Cash,211.85
12606,2024-08-18,10:58,Male,Morelia,PayPal,619.35
13736,2024-09-24,10:42,Female,León,Cash,662.63
10161,2024-02-29,18:07,Male,Monterrey,Cash,355.96
10849,2024-12-10,17:22,Female,Monterrey,Credit Card,994.87
11834,2024-04-07,16:41,Female,Monterrey,Credit Card,10.24
14126,2024-01-04,09:20,Female,Moroleón,PayPal,473.29
11577,2024-04-16,12:26,Female,Monterrey,PayPal,872.7
10141,2024-01-23,18:14,Male,Morelia,Credit Card,901.35
10003,2024-05-18,18:37,Female,Guanajuato,PayPal,251.21
10054,2024-10-14,15:29,Female,Monterrey,PayPal,753.91
14702,2024-09-10,19:16,Female,Moroleón,PayPal,442.23
14279,2024-07-03,20:01,Male,Moroleón,PayPal,308.38
13941,2024-06-11,12:20,Female,León,PayPal,131.73
12143,2024-01-11,17:04,Male,Morelia,PayPal,250.37
11107,2024-09-28,17:06,Female,Morelia,Cash,183.78
13773,2024-04-07,12:57,Male,Moroleón,Cash,449.79
13006,2024-01-17,18:18,Male,Monterrey,Cash,213.77
13169,2024-12-21,09:13,Female,Moroleón,Cash,710.18
14445,2024-08-29,09:35,Male,Guanajuato,Cash,556.15
13740,2024-02-08,20:26,Female,León,PayPal,883.98
10918,2024-07-07,14:09,Male,León,Cash,802.9
12106,2024-09-23,10:25,Female,Monterrey,PayPal,678.14
10016,2024-09-20,18:21,Male,Guanajuato,PayPal,842.57
14663,2024-11-16,20:49,Female,Morelia,Credit Card,341.74
11948,2024-02-26,18:42,Female,Guanajuato,PayPal,242.4
14006,2024-12-14,11:30,Male,León,Cash,387.96
14292,2024-06-24,16:10,Female,Morelia,Credit Card,130.53
10031,2024-11-16,12:22,Male,León,Cash,621.29
12931,2024-06-10,09:56,Male,León,Cash,469.02
11184,2024-03-20,10:25,Male,Monterrey,Credit Card,526.8
14103,2024-09-18,10:46,Female,Morelia,PayPal,199.71
14765,2024-01-21,13:38,Female,Moroleón,Cash,789.73
10414,2024-03-25,09:42,Male,León,Credit Card,980.53
13448,2024-12-14,17:28,Male,Monterrey,Credit Card,135.71
11148,2024-11-03,14:16,Female,León,Credit Card,164.2
11026,2024-09-27,16:45,Male,Guanajuato,Credit Card,32.19
14984,2024-08-21,13:34,Female,León,PayPal,46.07
12900,2024-05-06,19:20,Male,León,Cash,995.83
14737,2024-08-02,14:59,Male,Moroleón,Credit Card,242.44
12884,2024-04-08,10:36,Male,Guanajuato,PayPal,994.51
10956,2024-09-04,18:57,Male,Guanajuato,PayPal,121.25
14165,2024-03-27,16:41,Male,León,Cash,542.39
14586,2024-11-25,09:34,Male,Moroleón,PayPal,268.02
13773,2024-08-23,19:42,Female,Monterrey,Cash,993.99
10432,2024-04-03,20:36,Male,León,Cash,757.81
14469,2024-04-21,15:57,Male,Monterrey,Cash,402.52
10408,2024-01-16,10:00,Female,León,PayPal,443.19
10508,2024-06-02,19:24,Female,Guanajuato,Cash,859.85
14213,2024-08-19,19:21,Female,Guanajuato,PayPal,921.35
12705,2024-08-12,16:28,Male,Morelia,PayPal,169.06
12030,2024-09-23,11:28,Female,Guanajuato,Cash,317.68
12222,2024-06-28,09:28,Male,Moroleón,PayPal,842.29
11726,2024-08-17,14:33,Female,Morelia,Credit Card,328.17
13624,2024-03-01,12:37,Female,Moroleón,Cash,701.41
13035,2024-02-09,18:48,Male,Morelia,Cash,18.42
14045,2024-10-19,17:35,Female,León,PayPal,280.65
13868,2024-01-09,15:23,Female,Moroleón,Cash,992.97
11345,2024-07-21,14:44,Female,Guanajuato,Cash,599.87
12205,2024-06-26,13:49,Male,Guanajuato,Cash,668.33
10458,2024-09-19,09:24,Male,Morelia,PayPal,915.8
11939,2024-05-29,18:32,Male,León,Credit Card,424.76
14642,2024-07-26,18:07,Male,León,Cash,307.92
13695,2024-08-03,12:40,Female,Morelia,Credit Card,290.09
12618,2024-10-25,19:28,Female,León,Cash,754.23
10876,2024-07-08,17:33,Female,León,Cash,371.27
10433,2024-06-01,17:32,Female,Moroleón,PayPal,322.75
10882,2024-05-12,13:34,Male,Monterrey,Credit Card,622.98
13082,2024-04-15,14:07,Male,León,PayPal,437.17
11485,2024-07-29,12:34,Male,Guanajuato,PayPal,687.16
14716,2024-08-02,14:16,Male,Monterrey,PayPal,720.13
13998,2024-10-28,20:29,Female,Moroleón,PayPal,901.81
13263,2024-03-16,09:52,Male,Moroleón,Credit Card,902.12
10734,2024-06-09,20:31,Male,Monterrey,PayPal,74.48
12842,2024-07-15,18:56,Female,León,PayPal,569.1
10328,2024-05-05,13:12,Male,Guanajuato,Credit Card,666.05
11977,2024-11-08,19:19,Male,Monterrey,PayPal,620.2
12702,2024-02-16,20:50,Female,Moroleón,Credit Card,185.04
13440,2024-02-28,11:15,Female,Moroleón,PayPal,238.24
12416,2024-03-16,19:04,Female,Monterrey,Credit Card,366.8
13361,2024-04-02,13:04,Male,Moroleón,Cash,44.99
10291,2024-06-01,20:10,Male,Morelia,Credit Card,933.47
12404,2024-10-18,12:47,Female,Guanajuato,Cash,364.52
14828,2024-03-02,11:36,Male,Morelia,Cash,662.92
11879,2024-02-26,11:07,Female,Monterrey,Credit Card,724.53
14270,2024-07-05,20:36,Female,Morelia,Cash,553.33
10629,2024-08-08,13:00,Male,Monterrey,Credit Card,626.78
10179,2024-02-16,11:21,Female,León,Cash,69.63
12397,2024-08-21,16:24,Male,Monterrey,Cash,273.25
10119,2024-06-06,18:00,Male,Monterrey,Credit Card,382.34
10874,2024-06-23,11:16,Male,Monterrey,Credit Card,682.24
10761,2024-04-03,09:45,Female,León,PayPal,891.65
14097,2024-09-12,10:19,Female,Moroleón,Cash,619.78
14196,2024-09-27,18:52,Female,Moroleón,Cash,961.63
13449,2024-09-30,19:12,Male,Moroleón,Credit Card,620.11
10284,2024-09-13,13:45,Male,León,PayPal,51.63
13966,2024-02-11,09:49,Male,Moroleón,PayPal,678.72
11641,2024-07-14,14:21,Male,Morelia,PayPal,466.5
11760,2024-03-11,20:30,Female,León,PayPal,987.24
13769,2024-03-17,13:09,Male,Monterrey,Credit Card,671.91
12333,2024-06-27,20:48,Male,Guanajuato,Cash,961.13
11148,2024-12-20,17:29,Male,León,Credit Card,137.07
13323,2024-05-18,16:53,Female,Monterrey,Credit Card,744.34
10431,2024-04-06,09:42,Female,Morelia,PayPal,179.13
13626,2024-08-22,10:45,Male,Morelia,PayPal,526.89
14636,2024-04-23,09:38,Female,Guanajuato,Cash,977.64
12437,2024-06-07,17:00,Male,León,Cash,412.74
13858,2024-02-19,09:31,Female,Morelia,PayPal,430.51
12941,2024-10-12,13:40,Male,Morelia,Credit Card,429.12
11488,2024-08-30,15:06,Male,Monterrey,PayPal,976.8
13842,2024-04-28,12:07,Female,Moroleón,Cash,799.95
13693,2024-06-06,16:02,Male,León,Credit Card,232.73
12751,2024-03-02,15:41,Male,Monterrey,Credit Card,53.65
12942,2024-03-08,10:29,Male,Moroleón,Credit Card,236.06
11300,2024-10-25,15:44,Male,León,Cash,269.17
11058,2024-04-08,09:51,Female,Moroleón,Credit Card,961.62
14838,2024-12-05,12:50,Male,Guanajuato,Credit Card,418.75
13087,2024-11-28,10:22,Male,Guanajuato,PayPal,98.73
13164,2024-11-06,11:00,Male,Guanajuato,Cash,431.35
10856,2024-05-27,09:12,Male,Guanajuato,Credit Card,921.14
13682,2024-02-13,14:23,Male,Guanajuato,Credit Card,769.4
12800,2024-04-06,15:08,Female,León,Credit Card,925.28
14991,2024-08-23,10:33,Male,León,Cash,390.1
11135,2024-09-10,16:06,Male,Guanajuato,Cash,559.52
10879,2024-01-07,15:35,Male,León,Cash,541.92
11636,2024-05-05,16:21,Male,Moroleón,Cash,326.91
13432,2024-04-10,10:19,Male,Monterrey,PayPal,804.99
14967,2024-12-21,12:18,Female,Moroleón,Credit Card,588.15
13495,2024-10-03,12:22,Male,Morelia,Cash,225.45
14181,2024-05-14,17:29,Male,León,Credit Card,655.1
13064,2024-08-21,19:14,Female,Monterrey,Credit Card,226.97
11263,2024-05-23,11:41,Female,Guanajuato,Cash,183.69
10705,2024-12-24,17:54,Female,Guanajuato,Credit Card,13.64
10108,2024-01-07,19:36,Male,Morelia,Credit Card,330.9
14551,2024-12-10,19:36,Male,León,Credit Card,621.09
10873,2024-01-20,20:12,Female,León,Cash,24.74
14456,2024-07-25,11:33,Female,León,PayPal,928.83
14546,2024-06-01,16:29,Female,Morelia,Credit Card,660.89
10227,2024-03-23,12:07,Female,Monterrey,PayPal,612.83
14392,2024-01-23,14:42,Female,Guanajuato,Credit Card,239.05
11296,2024-07-08,09:52,Female,Guanajuato,Cash,159.64
12054,2024-10-25,19:42,Female,Morelia,Cash,648.39
11882,2024-10-03,09:09,Male,Guanajuato,Cash,874.89
14410,2024-10-28,12:56,Male,Moroleón,PayPal,12.88
12860,2024-09-17,17:41,Male,Guanajuato,PayPal,608.25
10657,2024-11-03,18:33,Female,Monterrey,PayPal,702.53
12868,2024-02-12,16:00,Female,Morelia,Cash,976.5
13471,2024-03-12,11:26,Female,Moroleón,PayPal,414.47
11459,2024-03-26,13:16,Female,Monterrey,Cash,218.82
14528,2024-04-30,11:44,Male,Moroleón,Credit Card,668.25
13733,2024-04-05,13:14,Female,León,Cash,89.69
10258,2024-03-03,17:16,Male,León,Credit Card,921.74
14222,2024-07-03,14:47,Male,Guanajuato,Credit Card,71.31
10977,2024-07-19,18:19,Male,Morelia,PayPal,320.83
13342,2024-03-31,12:59,Female,Guanajuato,PayPal,531.27
14397,2024-01-11,16:32,Male,León,Cash,681.9
10681,2024-04-12,09:59,Female,León,Credit Card,367.93
14814,2024-07-16,16:43,Male,Guanajuato,PayPal,701.82
13444,2024-08-21,15:01,Male,Moroleón,Cash,431.77
12062,2024-04-26,17:55,Female,Moroleón,Cash,277.47
11514,2024-11-14,14:58,Female,León,Credit Card,869.11
14328,2024-06-13,20:36,Male,León,Credit Card,852.42
11922,2024-07-26,20:45,Female,Guanajuato,Cash,466.8
11556,2024-11-01,15:02,Male,León,Cash,268.72
11147,2024-07-21,13:56,Female,Monterrey,Credit Card,624.52
14388,2024-07-05,18:57,Male,Moroleón,Cash,637.73
12708,2024-04-14,12:06,Male,Monterrey,PayPal,438.96
12765,2024-06-28,09:42,Female,Moroleón,Cash,935.1
14301,2024-11-19,19:28,Female,Moroleón,Cash,189.79
10450,2024-04-03,14:17,Male,Morelia,PayPal,845.66
